timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
30643911,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750123.5,99.99,99.99,101,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
30843973,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750125.0,99.99,99.99,101,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
31043908,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750126.8,99.99,99.99,101,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
31243910,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750128.2,99.99,99.99,100,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
31443951,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750129.8,99.99,99.99,100,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
31643980,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750131.8,99.99,99.99,100,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
31844127,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750133.2,99.99,99.99,100,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
32044102,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750135.0,99.99,99.99,100,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
32243918,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750136.8,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
32443909,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750138.5,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
